,lgID,teamID,franchID,name
1246,NL,SLN,STL,St. Louis Cardinals
1247,AL,BAL,BAL,Baltimore Orioles
1248,AL,BOS,BOS,Boston Red Sox
1249,AL,CHA,CHW,Chicago White Sox
1250,AL,CLE,CLE,Cleveland Indians
1251,AL,DET,DET,Detroit Tigers
1252,AL,NYA,NYY,New York Yankees
1253,AL,PHA,OAK,Philadelphia Athletics
1254,AL,WS1,MIN,Washington Senators
1255,NL,BRO,LAD,Brooklyn Dodgers
1256,NL,CHN,CHC,Chicago Cubs
1257,NL,CIN,CIN,Cincinnati Redlegs
1258,NL,ML1,ATL,Milwaukee Braves
1259,NL,NY1,SFG,New York Giants
1260,NL,PHI,PHI,Philadelphia Phillies
1261,NL,PIT,PIT,Pittsburgh Pirates
1262,NL,SLN,STL,St. Louis Cardinals
1263,AL,BAL,BAL,Baltimore Orioles
1264,AL,BOS,BOS,Boston Red Sox
1265,AL,CHA,CHW,Chicago White Sox
1266,AL,CLE,CLE,Cleveland Indians
1267,AL,DET,DET,Detroit Tigers
1268,AL,KC1,OAK,Kansas City Athletics
1269,AL,NYA,NYY,New York Yankees
1270,AL,WS1,MIN,Washington Senators
1271,NL,BRO,LAD,Brooklyn Dodgers
1272,NL,CHN,CHC,Chicago Cubs
1273,NL,CIN,CIN,Cincinnati Redlegs
1274,NL,ML1,ATL,Milwaukee Braves
1275,NL,NY1,SFG,New York Giants
1276,NL,PHI,PHI,Philadelphia Phillies
1277,NL,PIT,PIT,Pittsburgh Pirates
1278,NL,SLN,STL,St. Louis Cardinals
1279,AL,BAL,BAL,Baltimore Orioles
1280,AL,BOS,BOS,Boston Red Sox
1281,AL,CHA,CHW,Chicago White Sox
1282,AL,CLE,CLE,Cleveland Indians
1283,AL,DET,DET,Detroit Tigers
1284,AL,KC1,OAK,Kansas City Athletics
1285,AL,NYA,NYY,New York Yankees
1286,AL,WS1,MIN,Washington Senators
1287,NL,BRO,LAD,Brooklyn Dodgers
1288,NL,CHN,CHC,Chicago Cubs
1289,NL,CIN,CIN,Cincinnati Redlegs
1290,NL,ML1,ATL,Milwaukee Braves
1291,NL,NY1,SFG,New York Giants
1292,NL,PHI,PHI,Philadelphia Phillies
1293,NL,PIT,PIT,Pittsburgh Pirates
1294,NL,SLN,STL,St. Louis Cardinals
1295,AL,BAL,BAL,Baltimore Orioles
1296,AL,BOS,BOS,Boston Red Sox
1297,AL,CHA,CHW,Chicago White Sox
1298,AL,CLE,CLE,Cleveland Indians
1299,AL,DET,DET,Detroit Tigers
1300,AL,KC1,OAK,Kansas City Athletics
1301,AL,NYA,NYY,New York Yankees
1302,AL,WS1,MIN,Washington Senators
1303,NL,BRO,LAD,Brooklyn Dodgers
1304,NL,CHN,CHC,Chicago Cubs
1305,NL,CIN,CIN,Cincinnati Redlegs
1306,NL,ML1,ATL,Milwaukee Braves
1307,NL,NY1,SFG,New York Giants
1308,NL,PHI,PHI,Philadelphia Phillies
1309,NL,PIT,PIT,Pittsburgh Pirates
1310,NL,SLN,STL,St. Louis Cardinals
1311,AL,BAL,BAL,Baltimore Orioles
1312,AL,BOS,BOS,Boston Red Sox
1313,AL,CHA,CHW,Chicago White Sox
1314,AL,CLE,CLE,Cleveland Indians
1315,AL,DET,DET,Detroit Tigers
1316,AL,KC1,OAK,Kansas City Athletics
1317,AL,NYA,NYY,New York Yankees
1318,AL,WS1,MIN,Washington Senators
1319,NL,CHN,CHC,Chicago Cubs
1320,NL,CIN,CIN,Cincinnati Redlegs
1321,NL,LAN,LAD,Los Angeles Dodgers
1322,NL,ML1,ATL,Milwaukee Braves
1323,NL,PHI,PHI,Philadelphia Phillies
1324,NL,PIT,PIT,Pittsburgh Pirates
1325,NL,SFN,SFG,San Francisco Giants
1326,NL,SLN,STL,St. Louis Cardinals
1327,AL,BAL,BAL,Baltimore Orioles
1328,AL,BOS,BOS,Boston Red Sox
1329,AL,CHA,CHW,Chicago White Sox
1330,AL,CLE,CLE,Cleveland Indians
1331,AL,DET,DET,Detroit Tigers
1332,AL,KC1,OAK,Kansas City Athletics
1333,AL,NYA,NYY,New York Yankees
1334,AL,WS1,MIN,Washington Senators
1335,NL,CHN,CHC,Chicago Cubs
1336,NL,CIN,CIN,Cincinnati Redlegs
1337,NL,LAN,LAD,Los Angeles Dodgers
1338,NL,ML1,ATL,Milwaukee Braves
1339,NL,PHI,PHI,Philadelphia Phillies
1340,NL,PIT,PIT,Pittsburgh Pirates
1341,NL,SFN,SFG,San Francisco Giants
1342,NL,SLN,STL,St. Louis Cardinals
1343,AL,BAL,BAL,Baltimore Orioles
1344,AL,BOS,BOS,Boston Red Sox
1345,AL,CHA,CHW,Chicago White Sox
1346,AL,CLE,CLE,Cleveland Indians
1347,AL,DET,DET,Detroit Tigers
1348,AL,KC1,OAK,Kansas City Athletics
1349,AL,NYA,NYY,New York Yankees
1350,AL,WS1,MIN,Washington Senators
1351,NL,CHN,CHC,Chicago Cubs
1352,NL,CIN,CIN,Cincinnati Reds
1353,NL,LAN,LAD,Los Angeles Dodgers
1354,NL,ML1,ATL,Milwaukee Braves
1355,NL,PHI,PHI,Philadelphia Phillies
1356,NL,PIT,PIT,Pittsburgh Pirates
1357,NL,SFN,SFG,San Francisco Giants
1358,NL,SLN,STL,St. Louis Cardinals
1359,AL,BAL,BAL,Baltimore Orioles
1360,AL,BOS,BOS,Boston Red Sox
1361,AL,CHA,CHW,Chicago White Sox
1362,AL,CLE,CLE,Cleveland Indians
1363,AL,DET,DET,Detroit Tigers
1364,AL,KC1,OAK,Kansas City Athletics
1365,AL,LAA,ANA,Los Angeles Angels
1366,AL,MIN,MIN,Minnesota Twins
1367,AL,NYA,NYY,New York Yankees
1368,AL,WS2,TEX,Washington Senators
1369,NL,CHN,CHC,Chicago Cubs
1370,NL,CIN,CIN,Cincinnati Reds
1371,NL,LAN,LAD,Los Angeles Dodgers
1372,NL,ML1,ATL,Milwaukee Braves
1373,NL,PHI,PHI,Philadelphia Phillies
1374,NL,PIT,PIT,Pittsburgh Pirates
1375,NL,SFN,SFG,San Francisco Giants
1376,NL,SLN,STL,St. Louis Cardinals
1377,AL,BAL,BAL,Baltimore Orioles
1378,AL,BOS,BOS,Boston Red Sox
1379,AL,CHA,CHW,Chicago White Sox
1380,AL,CLE,CLE,Cleveland Indians
1381,AL,DET,DET,Detroit Tigers
1382,AL,KC1,OAK,Kansas City Athletics
1383,AL,LAA,ANA,Los Angeles Angels
1384,AL,MIN,MIN,Minnesota Twins
1385,AL,NYA,NYY,New York Yankees
1386,AL,WS2,TEX,Washington Senators
1387,NL,CHN,CHC,Chicago Cubs
1388,NL,CIN,CIN,Cincinnati Reds
1389,NL,HOU,HOU,Houston Colt .45's
1390,NL,LAN,LAD,Los Angeles Dodgers
1391,NL,ML1,ATL,Milwaukee Braves
1392,NL,NYN,NYM,New York Mets
1393,NL,PHI,PHI,Philadelphia Phillies
1394,NL,PIT,PIT,Pittsburgh Pirates
1395,NL,SFN,SFG,San Francisco Giants
1396,NL,SLN,STL,St. Louis Cardinals
1397,AL,BAL,BAL,Baltimore Orioles
1398,AL,BOS,BOS,Boston Red Sox
1399,AL,CHA,CHW,Chicago White Sox
1400,AL,CLE,CLE,Cleveland Indians
1401,AL,DET,DET,Detroit Tigers
1402,AL,KC1,OAK,Kansas City Athletics
1403,AL,LAA,ANA,Los Angeles Angels
1404,AL,MIN,MIN,Minnesota Twins
1405,AL,NYA,NYY,New York Yankees
1406,AL,WS2,TEX,Washington Senators
1407,NL,CHN,CHC,Chicago Cubs
1408,NL,CIN,CIN,Cincinnati Reds
1409,NL,HOU,HOU,Houston Colt .45's
1410,NL,LAN,LAD,Los Angeles Dodgers
1411,NL,ML1,ATL,Milwaukee Braves
1412,NL,NYN,NYM,New York Mets
1413,NL,PHI,PHI,Philadelphia Phillies
1414,NL,PIT,PIT,Pittsburgh Pirates
1415,NL,SFN,SFG,San Francisco Giants
1416,NL,SLN,STL,St. Louis Cardinals
1417,AL,BAL,BAL,Baltimore Orioles
1418,AL,BOS,BOS,Boston Red Sox
1419,AL,CHA,CHW,Chicago White Sox
1420,AL,CLE,CLE,Cleveland Indians
1421,AL,DET,DET,Detroit Tigers
1422,AL,KC1,OAK,Kansas City Athletics
1423,AL,LAA,ANA,Los Angeles Angels
1424,AL,MIN,MIN,Minnesota Twins
1425,AL,NYA,NYY,New York Yankees
1426,AL,WS2,TEX,Washington Senators
1427,NL,CHN,CHC,Chicago Cubs
1428,NL,CIN,CIN,Cincinnati Reds
1429,NL,HOU,HOU,Houston Colt .45's
1430,NL,LAN,LAD,Los Angeles Dodgers
1431,NL,ML1,ATL,Milwaukee Braves
1432,NL,NYN,NYM,New York Mets
1433,NL,PHI,PHI,Philadelphia Phillies
1434,NL,PIT,PIT,Pittsburgh Pirates
1435,NL,SFN,SFG,San Francisco Giants
1436,NL,SLN,STL,St. Louis Cardinals
1437,AL,BAL,BAL,Baltimore Orioles
1438,AL,BOS,BOS,Boston Red Sox
1439,AL,CAL,ANA,California Angels
1440,AL,CHA,CHW,Chicago White Sox
1441,AL,CLE,CLE,Cleveland Indians
1442,AL,DET,DET,Detroit Tigers
1443,AL,KC1,OAK,Kansas City Athletics
1444,AL,MIN,MIN,Minnesota Twins
1445,AL,NYA,NYY,New York Yankees
1446,AL,WS2,TEX,Washington Senators
1447,NL,CHN,CHC,Chicago Cubs
1448,NL,CIN,CIN,Cincinnati Reds
1449,NL,HOU,HOU,Houston Astros
1450,NL,LAN,LAD,Los Angeles Dodgers
1451,NL,ML1,ATL,Milwaukee Braves
1452,NL,NYN,NYM,New York Mets
1453,NL,PHI,PHI,Philadelphia Phillies
1454,NL,PIT,PIT,Pittsburgh Pirates
1455,NL,SFN,SFG,San Francisco Giants
1456,NL,SLN,STL,St. Louis Cardinals
1457,AL,BAL,BAL,Baltimore Orioles
1458,AL,BOS,BOS,Boston Red Sox
1459,AL,CAL,ANA,California Angels
1460,AL,CHA,CHW,Chicago White Sox
1461,AL,CLE,CLE,Cleveland Indians
1462,AL,DET,DET,Detroit Tigers
1463,AL,KC1,OAK,Kansas City Athletics
1464,AL,MIN,MIN,Minnesota Twins
1465,AL,NYA,NYY,New York Yankees
1466,AL,WS2,TEX,Washington Senators
1467,NL,ATL,ATL,Atlanta Braves
1468,NL,CHN,CHC,Chicago Cubs
1469,NL,CIN,CIN,Cincinnati Reds
1470,NL,HOU,HOU,Houston Astros
1471,NL,LAN,LAD,Los Angeles Dodgers
1472,NL,NYN,NYM,New York Mets
1473,NL,PHI,PHI,Philadelphia Phillies
1474,NL,PIT,PIT,Pittsburgh Pirates
1475,NL,SFN,SFG,San Francisco Giants
1476,NL,SLN,STL,St. Louis Cardinals
1477,AL,BAL,BAL,Baltimore Orioles
1478,AL,BOS,BOS,Boston Red Sox
1479,AL,CAL,ANA,California Angels
1480,AL,CHA,CHW,Chicago White Sox
1481,AL,CLE,CLE,Cleveland Indians
1482,AL,DET,DET,Detroit Tigers
1483,AL,KC1,OAK,Kansas City Athletics
1484,AL,MIN,MIN,Minnesota Twins
1485,AL,NYA,NYY,New York Yankees
1486,AL,WS2,TEX,Washington Senators
1487,NL,ATL,ATL,Atlanta Braves
1488,NL,CHN,CHC,Chicago Cubs
1489,NL,CIN,CIN,Cincinnati Reds
1490,NL,HOU,HOU,Houston Astros
1491,NL,LAN,LAD,Los Angeles Dodgers
1492,NL,NYN,NYM,New York Mets
1493,NL,PHI,PHI,Philadelphia Phillies
1494,NL,PIT,PIT,Pittsburgh Pirates
1495,NL,SFN,SFG,San Francisco Giants
1496,NL,SLN,STL,St. Louis Cardinals
1497,AL,BAL,BAL,Baltimore Orioles
1498,AL,BOS,BOS,Boston Red Sox
1499,AL,CAL,ANA,California Angels
1500,AL,CHA,CHW,Chicago White Sox
1501,AL,CLE,CLE,Cleveland Indians
1502,AL,DET,DET,Detroit Tigers
1503,AL,MIN,MIN,Minnesota Twins
1504,AL,NYA,NYY,New York Yankees
1505,AL,OAK,OAK,Oakland Athletics
1506,AL,WS2,TEX,Washington Senators
1507,NL,ATL,ATL,Atlanta Braves
1508,NL,CHN,CHC,Chicago Cubs
1509,NL,CIN,CIN,Cincinnati Reds
1510,NL,HOU,HOU,Houston Astros
1511,NL,LAN,LAD,Los Angeles Dodgers
1512,NL,NYN,NYM,New York Mets
1513,NL,PHI,PHI,Philadelphia Phillies
1514,NL,PIT,PIT,Pittsburgh Pirates
1515,NL,SFN,SFG,San Francisco Giants
1516,NL,SLN,STL,St. Louis Cardinals
1517,AL,BAL,BAL,Baltimore Orioles
1518,AL,BOS,BOS,Boston Red Sox
1519,AL,CAL,ANA,California Angels
1520,AL,CHA,CHW,Chicago White Sox
1521,AL,CLE,CLE,Cleveland Indians
1522,AL,DET,DET,Detroit Tigers
1523,AL,KCA,KCR,Kansas City Royals
1524,AL,MIN,MIN,Minnesota Twins
1525,AL,NYA,NYY,New York Yankees
1526,AL,OAK,OAK,Oakland Athletics
1527,AL,SE1,MIL,Seattle Pilots
1528,AL,WS2,TEX,Washington Senators
1529,NL,ATL,ATL,Atlanta Braves
1530,NL,CHN,CHC,Chicago Cubs
1531,NL,CIN,CIN,Cincinnati Reds
1532,NL,HOU,HOU,Houston Astros
1533,NL,LAN,LAD,Los Angeles Dodgers
1534,NL,MON,WSN,Montreal Expos
1535,NL,NYN,NYM,New York Mets
1536,NL,PHI,PHI,Philadelphia Phillies
1537,NL,PIT,PIT,Pittsburgh Pirates
1538,NL,SDN,SDP,San Diego Padres
1539,NL,SFN,SFG,San Francisco Giants
1540,NL,SLN,STL,St. Louis Cardinals
1541,AL,BAL,BAL,Baltimore Orioles
1542,AL,BOS,BOS,Boston Red Sox
1543,AL,CAL,ANA,California Angels
1544,AL,CHA,CHW,Chicago White Sox
1545,AL,CLE,CLE,Cleveland Indians
1546,AL,DET,DET,Detroit Tigers
1547,AL,KCA,KCR,Kansas City Royals
1548,AL,MIN,MIN,Minnesota Twins
1549,AL,ML4,MIL,Milwaukee Brewers
1550,AL,NYA,NYY,New York Yankees
1551,AL,OAK,OAK,Oakland Athletics
1552,AL,WS2,TEX,Washington Senators
1553,NL,ATL,ATL,Atlanta Braves
1554,NL,CHN,CHC,Chicago Cubs
1555,NL,CIN,CIN,Cincinnati Reds
1556,NL,HOU,HOU,Houston Astros
1557,NL,LAN,LAD,Los Angeles Dodgers
1558,NL,MON,WSN,Montreal Expos
1559,NL,NYN,NYM,New York Mets
1560,NL,PHI,PHI,Philadelphia Phillies
1561,NL,PIT,PIT,Pittsburgh Pirates
1562,NL,SDN,SDP,San Diego Padres
1563,NL,SFN,SFG,San Francisco Giants
1564,NL,SLN,STL,St. Louis Cardinals
1565,AL,BAL,BAL,Baltimore Orioles
1566,AL,BOS,BOS,Boston Red Sox
1567,AL,CAL,ANA,California Angels
1568,AL,CHA,CHW,Chicago White Sox
1569,AL,CLE,CLE,Cleveland Indians
1570,AL,DET,DET,Detroit Tigers
1571,AL,KCA,KCR,Kansas City Royals
1572,AL,MIN,MIN,Minnesota Twins
1573,AL,ML4,MIL,Milwaukee Brewers
1574,AL,NYA,NYY,New York Yankees
1575,AL,OAK,OAK,Oakland Athletics
1576,AL,WS2,TEX,Washington Senators
1577,NL,ATL,ATL,Atlanta Braves
1578,NL,CHN,CHC,Chicago Cubs
1579,NL,CIN,CIN,Cincinnati Reds
1580,NL,HOU,HOU,Houston Astros
1581,NL,LAN,LAD,Los Angeles Dodgers
1582,NL,MON,WSN,Montreal Expos
1583,NL,NYN,NYM,New York Mets
1584,NL,PHI,PHI,Philadelphia Phillies
1585,NL,PIT,PIT,Pittsburgh Pirates
1586,NL,SDN,SDP,San Diego Padres
1587,NL,SFN,SFG,San Francisco Giants
1588,NL,SLN,STL,St. Louis Cardinals
1589,AL,BAL,BAL,Baltimore Orioles
1590,AL,BOS,BOS,Boston Red Sox
1591,AL,CAL,ANA,California Angels
1592,AL,CHA,CHW,Chicago White Sox
1593,AL,CLE,CLE,Cleveland Indians
1594,AL,DET,DET,Detroit Tigers
1595,AL,KCA,KCR,Kansas City Royals
1596,AL,MIN,MIN,Minnesota Twins
1597,AL,ML4,MIL,Milwaukee Brewers
1598,AL,NYA,NYY,New York Yankees
1599,AL,OAK,OAK,Oakland Athletics
1600,AL,TEX,TEX,Texas Rangers
1601,NL,ATL,ATL,Atlanta Braves
1602,NL,CHN,CHC,Chicago Cubs
1603,NL,CIN,CIN,Cincinnati Reds
1604,NL,HOU,HOU,Houston Astros
1605,NL,LAN,LAD,Los Angeles Dodgers
1606,NL,MON,WSN,Montreal Expos
1607,NL,NYN,NYM,New York Mets
1608,NL,PHI,PHI,Philadelphia Phillies
1609,NL,PIT,PIT,Pittsburgh Pirates
1610,NL,SDN,SDP,San Diego Padres
1611,NL,SFN,SFG,San Francisco Giants
1612,NL,SLN,STL,St. Louis Cardinals
1613,AL,BAL,BAL,Baltimore Orioles
1614,AL,BOS,BOS,Boston Red Sox
1615,AL,CAL,ANA,California Angels
1616,AL,CHA,CHW,Chicago White Sox
1617,AL,CLE,CLE,Cleveland Indians
1618,AL,DET,DET,Detroit Tigers
1619,AL,KCA,KCR,Kansas City Royals
1620,AL,MIN,MIN,Minnesota Twins
1621,AL,ML4,MIL,Milwaukee Brewers
1622,AL,NYA,NYY,New York Yankees
1623,AL,OAK,OAK,Oakland Athletics
1624,AL,TEX,TEX,Texas Rangers
1625,NL,ATL,ATL,Atlanta Braves
1626,NL,CHN,CHC,Chicago Cubs
1627,NL,CIN,CIN,Cincinnati Reds
1628,NL,HOU,HOU,Houston Astros
1629,NL,LAN,LAD,Los Angeles Dodgers
1630,NL,MON,WSN,Montreal Expos
1631,NL,NYN,NYM,New York Mets
1632,NL,PHI,PHI,Philadelphia Phillies
1633,NL,PIT,PIT,Pittsburgh Pirates
1634,NL,SDN,SDP,San Diego Padres
1635,NL,SFN,SFG,San Francisco Giants
1636,NL,SLN,STL,St. Louis Cardinals
1637,AL,BAL,BAL,Baltimore Orioles
1638,AL,BOS,BOS,Boston Red Sox
1639,AL,CAL,ANA,California Angels
1640,AL,CHA,CHW,Chicago White Sox
1641,AL,CLE,CLE,Cleveland Indians
1642,AL,DET,DET,Detroit Tigers
1643,AL,KCA,KCR,Kansas City Royals
1644,AL,MIN,MIN,Minnesota Twins
1645,AL,ML4,MIL,Milwaukee Brewers
1646,AL,NYA,NYY,New York Yankees
1647,AL,OAK,OAK,Oakland Athletics
1648,AL,TEX,TEX,Texas Rangers
1649,NL,ATL,ATL,Atlanta Braves
1650,NL,CHN,CHC,Chicago Cubs
1651,NL,CIN,CIN,Cincinnati Reds
1652,NL,HOU,HOU,Houston Astros
1653,NL,LAN,LAD,Los Angeles Dodgers
1654,NL,MON,WSN,Montreal Expos
1655,NL,NYN,NYM,New York Mets
1656,NL,PHI,PHI,Philadelphia Phillies
1657,NL,PIT,PIT,Pittsburgh Pirates
1658,NL,SDN,SDP,San Diego Padres
1659,NL,SFN,SFG,San Francisco Giants
1660,NL,SLN,STL,St. Louis Cardinals
1661,AL,BAL,BAL,Baltimore Orioles
1662,AL,BOS,BOS,Boston Red Sox
1663,AL,CAL,ANA,California Angels
1664,AL,CHA,CHW,Chicago White Sox
1665,AL,CLE,CLE,Cleveland Indians
1666,AL,DET,DET,Detroit Tigers
1667,AL,KCA,KCR,Kansas City Royals
1668,AL,MIN,MIN,Minnesota Twins
1669,AL,ML4,MIL,Milwaukee Brewers
1670,AL,NYA,NYY,New York Yankees
1671,AL,OAK,OAK,Oakland Athletics
1672,AL,TEX,TEX,Texas Rangers
1673,NL,ATL,ATL,Atlanta Braves
1674,NL,CHN,CHC,Chicago Cubs
1675,NL,CIN,CIN,Cincinnati Reds
1676,NL,HOU,HOU,Houston Astros
1677,NL,LAN,LAD,Los Angeles Dodgers
1678,NL,MON,WSN,Montreal Expos
1679,NL,NYN,NYM,New York Mets
1680,NL,PHI,PHI,Philadelphia Phillies
1681,NL,PIT,PIT,Pittsburgh Pirates
1682,NL,SDN,SDP,San Diego Padres
1683,NL,SFN,SFG,San Francisco Giants
1684,NL,SLN,STL,St. Louis Cardinals
1685,AL,BAL,BAL,Baltimore Orioles
1686,AL,BOS,BOS,Boston Red Sox
1687,AL,CAL,ANA,California Angels
1688,AL,CHA,CHW,Chicago White Sox
1689,AL,CLE,CLE,Cleveland Indians
1690,AL,DET,DET,Detroit Tigers
1691,AL,KCA,KCR,Kansas City Royals
1692,AL,MIN,MIN,Minnesota Twins
1693,AL,ML4,MIL,Milwaukee Brewers
1694,AL,NYA,NYY,New York Yankees
1695,AL,OAK,OAK,Oakland Athletics
1696,AL,TEX,TEX,Texas Rangers
1697,NL,ATL,ATL,Atlanta Braves
1698,NL,CHN,CHC,Chicago Cubs
1699,NL,CIN,CIN,Cincinnati Reds
1700,NL,HOU,HOU,Houston Astros
1701,NL,LAN,LAD,Los Angeles Dodgers
1702,NL,MON,WSN,Montreal Expos
1703,NL,NYN,NYM,New York Mets
1704,NL,PHI,PHI,Philadelphia Phillies
1705,NL,PIT,PIT,Pittsburgh Pirates
1706,NL,SDN,SDP,San Diego Padres
1707,NL,SFN,SFG,San Francisco Giants
1708,NL,SLN,STL,St. Louis Cardinals
1709,AL,BAL,BAL,Baltimore Orioles
1710,AL,BOS,BOS,Boston Red Sox
1711,AL,CAL,ANA,California Angels
1712,AL,CHA,CHW,Chicago White Sox
1713,AL,CLE,CLE,Cleveland Indians
1714,AL,DET,DET,Detroit Tigers
1715,AL,KCA,KCR,Kansas City Royals
1716,AL,MIN,MIN,Minnesota Twins
1717,AL,ML4,MIL,Milwaukee Brewers
1718,AL,NYA,NYY,New York Yankees
1719,AL,OAK,OAK,Oakland Athletics
1720,AL,SEA,SEA,Seattle Mariners
1721,AL,TEX,TEX,Texas Rangers
1722,AL,TOR,TOR,Toronto Blue Jays
1723,NL,ATL,ATL,Atlanta Braves
1724,NL,CHN,CHC,Chicago Cubs
1725,NL,CIN,CIN,Cincinnati Reds
1726,NL,HOU,HOU,Houston Astros
1727,NL,LAN,LAD,Los Angeles Dodgers
1728,NL,MON,WSN,Montreal Expos
1729,NL,NYN,NYM,New York Mets
1730,NL,PHI,PHI,Philadelphia Phillies
1731,NL,PIT,PIT,Pittsburgh Pirates
1732,NL,SDN,SDP,San Diego Padres
1733,NL,SFN,SFG,San Francisco Giants
1734,NL,SLN,STL,St. Louis Cardinals
1735,AL,BAL,BAL,Baltimore Orioles
1736,AL,BOS,BOS,Boston Red Sox
1737,AL,CAL,ANA,California Angels
1738,AL,CHA,CHW,Chicago White Sox
1739,AL,CLE,CLE,Cleveland Indians
1740,AL,DET,DET,Detroit Tigers
1741,AL,KCA,KCR,Kansas City Royals
1742,AL,MIN,MIN,Minnesota Twins
1743,AL,ML4,MIL,Milwaukee Brewers
1744,AL,NYA,NYY,New York Yankees
1745,AL,OAK,OAK,Oakland Athletics
1746,AL,SEA,SEA,Seattle Mariners
1747,AL,TEX,TEX,Texas Rangers
1748,AL,TOR,TOR,Toronto Blue Jays
1749,NL,ATL,ATL,Atlanta Braves
1750,NL,CHN,CHC,Chicago Cubs
1751,NL,CIN,CIN,Cincinnati Reds
1752,NL,HOU,HOU,Houston Astros
1753,NL,LAN,LAD,Los Angeles Dodgers
1754,NL,MON,WSN,Montreal Expos
1755,NL,NYN,NYM,New York Mets
1756,NL,PHI,PHI,Philadelphia Phillies
1757,NL,PIT,PIT,Pittsburgh Pirates
1758,NL,SDN,SDP,San Diego Padres
1759,NL,SFN,SFG,San Francisco Giants
1760,NL,SLN,STL,St. Louis Cardinals
1761,AL,BAL,BAL,Baltimore Orioles
1762,AL,BOS,BOS,Boston Red Sox
1763,AL,CAL,ANA,California Angels
1764,AL,CHA,CHW,Chicago White Sox
1765,AL,CLE,CLE,Cleveland Indians
1766,AL,DET,DET,Detroit Tigers
1767,AL,KCA,KCR,Kansas City Royals
1768,AL,MIN,MIN,Minnesota Twins
1769,AL,ML4,MIL,Milwaukee Brewers
1770,AL,NYA,NYY,New York Yankees
1771,AL,OAK,OAK,Oakland Athletics
1772,AL,SEA,SEA,Seattle Mariners
1773,AL,TEX,TEX,Texas Rangers
1774,AL,TOR,TOR,Toronto Blue Jays
1775,NL,ATL,ATL,Atlanta Braves
1776,NL,CHN,CHC,Chicago Cubs
1777,NL,CIN,CIN,Cincinnati Reds
1778,NL,HOU,HOU,Houston Astros
1779,NL,LAN,LAD,Los Angeles Dodgers
1780,NL,MON,WSN,Montreal Expos
1781,NL,NYN,NYM,New York Mets
1782,NL,PHI,PHI,Philadelphia Phillies
1783,NL,PIT,PIT,Pittsburgh Pirates
1784,NL,SDN,SDP,San Diego Padres
1785,NL,SFN,SFG,San Francisco Giants
1786,NL,SLN,STL,St. Louis Cardinals
1787,AL,BAL,BAL,Baltimore Orioles
1788,AL,BOS,BOS,Boston Red Sox
1789,AL,CAL,ANA,California Angels
1790,AL,CHA,CHW,Chicago White Sox
1791,AL,CLE,CLE,Cleveland Indians
1792,AL,DET,DET,Detroit Tigers
1793,AL,KCA,KCR,Kansas City Royals
1794,AL,MIN,MIN,Minnesota Twins
1795,AL,ML4,MIL,Milwaukee Brewers
1796,AL,NYA,NYY,New York Yankees
1797,AL,OAK,OAK,Oakland Athletics
1798,AL,SEA,SEA,Seattle Mariners
1799,AL,TEX,TEX,Texas Rangers
1800,AL,TOR,TOR,Toronto Blue Jays
1801,NL,ATL,ATL,Atlanta Braves
1802,NL,CHN,CHC,Chicago Cubs
1803,NL,CIN,CIN,Cincinnati Reds
1804,NL,HOU,HOU,Houston Astros
1805,NL,LAN,LAD,Los Angeles Dodgers
1806,NL,MON,WSN,Montreal Expos
1807,NL,NYN,NYM,New York Mets
1808,NL,PHI,PHI,Philadelphia Phillies
1809,NL,PIT,PIT,Pittsburgh Pirates
1810,NL,SDN,SDP,San Diego Padres
1811,NL,SFN,SFG,San Francisco Giants
1812,NL,SLN,STL,St. Louis Cardinals
1813,AL,BAL,BAL,Baltimore Orioles
1814,AL,BOS,BOS,Boston Red Sox
1815,AL,CAL,ANA,California Angels
1816,AL,CHA,CHW,Chicago White Sox
1817,AL,CLE,CLE,Cleveland Indians
1818,AL,DET,DET,Detroit Tigers
1819,AL,KCA,KCR,Kansas City Royals
1820,AL,MIN,MIN,Minnesota Twins
1821,AL,ML4,MIL,Milwaukee Brewers
1822,AL,NYA,NYY,New York Yankees
1823,AL,OAK,OAK,Oakland Athletics
1824,AL,SEA,SEA,Seattle Mariners
1825,AL,TEX,TEX,Texas Rangers
1826,AL,TOR,TOR,Toronto Blue Jays
1827,NL,ATL,ATL,Atlanta Braves
1828,NL,CHN,CHC,Chicago Cubs
1829,NL,CIN,CIN,Cincinnati Reds
1830,NL,HOU,HOU,Houston Astros
1831,NL,LAN,LAD,Los Angeles Dodgers
1832,NL,MON,WSN,Montreal Expos
1833,NL,NYN,NYM,New York Mets
1834,NL,PHI,PHI,Philadelphia Phillies
1835,NL,PIT,PIT,Pittsburgh Pirates
1836,NL,SDN,SDP,San Diego Padres
1837,NL,SFN,SFG,San Francisco Giants
1838,NL,SLN,STL,St. Louis Cardinals
1839,AL,BAL,BAL,Baltimore Orioles
1840,AL,BOS,BOS,Boston Red Sox
1841,AL,CAL,ANA,California Angels
1842,AL,CHA,CHW,Chicago White Sox
1843,AL,CLE,CLE,Cleveland Indians
1844,AL,DET,DET,Detroit Tigers
1845,AL,KCA,KCR,Kansas City Royals
1846,AL,MIN,MIN,Minnesota Twins
1847,AL,ML4,MIL,Milwaukee Brewers
1848,AL,NYA,NYY,New York Yankees
1849,AL,OAK,OAK,Oakland Athletics
1850,AL,SEA,SEA,Seattle Mariners
1851,AL,TEX,TEX,Texas Rangers
1852,AL,TOR,TOR,Toronto Blue Jays
