,yearID,teamID,lgID,playerID
33511,1948,CLE,AL,boudrlo01
33514,1948,CLE,AL,dobyla01
33516,1948,CLE,AL,fellebo01
33519,1948,CLE,AL,gordojo01
33528,1948,CLE,AL,lemonbo01
33533,1948,CLE,AL,paigesa01
33555,1948,DET,AL,kellge01
33563,1948,DET,AL,newhoha01
33607,1948,NY1,NL,mizejo01
33619,1948,NYA,AL,berrayo01
33624,1948,NYA,AL,dimagjo01
33646,1948,NYA,AL,rizzuph01
33663,1948,PHA,AL,foxne01
33684,1948,PHI,NL,ashburi01
33710,1948,PHI,NL,roberro01
33734,1948,PIT,NL,kinerra01
33811,1948,SLN,NL,medwijo01
33815,1948,SLN,NL,musiast01
33821,1948,SLN,NL,schoere01
33822,1948,SLN,NL,slaugen01
33862,1948,WS1,AL,wynnea01
33868,1949,BOS,AL,doerrbo01
33895,1949,BOS,AL,willite01
33904,1949,BRO,NL,camparo01
33912,1949,BRO,NL,hodgegi01
33926,1949,BRO,NL,reesepe01
33927,1949,BRO,NL,robinja02
33930,1949,BRO,NL,snidedu01
33962,1949,BSN,NL,spahnwa01
33968,1949,CHA,AL,applilu01
34067,1949,CIN,NL,kluszte01
34091,1949,CLE,AL,boudrlo01
34093,1949,CLE,AL,dobyla01
34096,1949,CLE,AL,fellebo01
34098,1949,CLE,AL,gordojo01
34103,1949,CLE,AL,lemonbo01
34105,1949,CLE,AL,minosmi01
34108,1949,CLE,AL,paigesa01
34116,1949,CLE,AL,wynnea01
34126,1949,DET,AL,kellge01
34134,1949,DET,AL,newhoha01
34162,1949,NY1,NL,irvinmo01
34174,1949,NY1,NL,mizejo01
34190,1949,NYA,AL,berrayo01
34198,1949,NYA,AL,dimagjo01
34210,1949,NYA,AL,mizejo01
34219,1949,NYA,AL,rizzuph01
34235,1949,PHA,AL,foxne01
34254,1949,PHI,NL,ashburi01
34276,1949,PHI,NL,roberro01
34304,1949,PIT,NL,kinerra01
34384,1949,SLN,NL,musiast01
34392,1949,SLN,NL,schoere01
34393,1949,SLN,NL,slaugen01
34440,1950,BOS,AL,doerrbo01
34473,1950,BOS,AL,willite01
34483,1950,BRO,NL,camparo01
34491,1950,BRO,NL,hodgegi01
34505,1950,BRO,NL,reesepe01
34506,1950,BRO,NL,robinja02
34511,1950,BRO,NL,snidedu01
34542,1950,BSN,NL,spahnwa01
34550,1950,CHA,AL,applilu01
34559,1950,CHA,AL,foxne01
34636,1950,CIN,NL,kluszte01
34663,1950,CLE,AL,boudrlo01
34666,1950,CLE,AL,dobyla01
34668,1950,CLE,AL,fellebo01
34671,1950,CLE,AL,gordojo01
34675,1950,CLE,AL,lemonbo01
34685,1950,CLE,AL,wynnea01
34701,1950,DET,AL,kellge01
34707,1950,DET,AL,newhoha01
34726,1950,NY1,NL,irvinmo01
34752,1950,NYA,AL,berrayo01
34759,1950,NYA,AL,dimagjo01
34761,1950,NYA,AL,fordwh01
34773,1950,NYA,AL,mizejo01
34782,1950,NYA,AL,rizzuph01
34822,1950,PHI,NL,ashburi01
34845,1950,PHI,NL,roberro01
34870,1950,PIT,NL,kinerra01
34958,1950,SLN,NL,musiast01
34965,1950,SLN,NL,schoere01
34966,1950,SLN,NL,slaugen01
35012,1951,BOS,AL,boudrlo01
35015,1951,BOS,AL,doerrbo01
35046,1951,BOS,AL,willite01
35055,1951,BRO,NL,camparo01
35064,1951,BRO,NL,hodgegi01
35074,1951,BRO,NL,reesepe01
35075,1951,BRO,NL,robinja02
35079,1951,BRO,NL,snidedu01
35084,1951,BRO,NL,willidi02
35112,1951,BSN,NL,spahnwa01
35131,1951,CHA,AL,foxne01
35146,1951,CHA,AL,minosmi01
35208,1951,CIN,NL,kluszte01
35236,1951,CLE,AL,dobyla01
35239,1951,CLE,AL,fellebo01
35249,1951,CLE,AL,lemonbo01
35252,1951,CLE,AL,minosmi01
35264,1951,CLE,AL,wynnea01
35282,1951,DET,AL,kellge01
35289,1951,DET,AL,newhoha01
35309,1951,NY1,NL,irvinmo01
35321,1951,NY1,NL,mayswi01
35336,1951,NYA,AL,berrayo01
35344,1951,NYA,AL,dimagjo01
35354,1951,NYA,AL,mantlmi01
35358,1951,NYA,AL,mizejo01
35367,1951,NYA,AL,rizzuph01
35410,1951,PHI,NL,ashburi01
35437,1951,PHI,NL,roberro01
35463,1951,PIT,NL,kinerra01
35526,1951,SLA,AL,paigesa01
35571,1951,SLN,NL,musiast01
35582,1951,SLN,NL,schoere01
35583,1951,SLN,NL,slaugen01
35631,1952,BOS,AL,boudrlo01
35645,1952,BOS,AL,kellge01
35671,1952,BOS,AL,willite01
35680,1952,BRO,NL,camparo01
35684,1952,BRO,NL,hodgegi01
35699,1952,BRO,NL,reesepe01
35700,1952,BRO,NL,robinja02
35705,1952,BRO,NL,snidedu01
35709,1952,BRO,NL,willidi02
35733,1952,BSN,NL,matheed01
35736,1952,BSN,NL,spahnwa01
35754,1952,CHA,AL,foxne01
35767,1952,CHA,AL,minosmi01
35835,1952,CIN,NL,kluszte01
35862,1952,CLE,AL,dobyla01
35864,1952,CLE,AL,fellebo01
35873,1952,CLE,AL,lemonbo01
35889,1952,CLE,AL,wynnea01
35909,1952,DET,AL,kellge01
35923,1952,DET,AL,newhoha01
35950,1952,NY1,NL,irvinmo01
35958,1952,NY1,NL,mayswi01
35970,1952,NY1,NL,wilheho01
35976,1952,NYA,AL,berrayo01
35992,1952,NYA,AL,mantlmi01
35997,1952,NYA,AL,mizejo01
36003,1952,NYA,AL,rizzuph01
36048,1952,PHI,NL,ashburi01
36072,1952,PHI,NL,roberro01
36100,1952,PIT,NL,kinerra01
36157,1952,SLA,AL,paigesa01
36198,1952,SLN,NL,musiast01
36204,1952,SLN,NL,schoere01
36206,1952,SLN,NL,slaugen01
36272,1953,BOS,AL,kellge01
36292,1953,BOS,AL,willite01
36298,1953,BRO,NL,camparo01
36303,1953,BRO,NL,hodgegi01
36316,1953,BRO,NL,reesepe01
36317,1953,BRO,NL,robinja02
36320,1953,BRO,NL,snidedu01
36325,1953,BRO,NL,willidi02
36340,1953,CHA,AL,foxne01
36350,1953,CHA,AL,minosmi01
36366,1953,CHN,NL,bankser01
36380,1953,CHN,NL,kinerra01
36419,1953,CIN,NL,kluszte01
36443,1953,CLE,AL,dobyla01
36445,1953,CLE,AL,fellebo01
36457,1953,CLE,AL,lemonbo01
36472,1953,CLE,AL,wynnea01
36499,1953,DET,AL,kalinal01
36506,1953,DET,AL,newhoha01
36537,1953,ML1,NL,matheed01
36542,1953,ML1,NL,spahnwa01
36557,1953,NY1,NL,irvinmo01
36574,1953,NY1,NL,wilheho01
36581,1953,NYA,AL,berrayo01
36589,1953,NYA,AL,fordwh01
36595,1953,NYA,AL,mantlmi01
36601,1953,NYA,AL,mizejo01
36606,1953,NYA,AL,rizzuph01
36652,1953,PHI,NL,ashburi01
36674,1953,PHI,NL,roberro01
36700,1953,PIT,NL,kinerra01
36751,1953,SLA,AL,paigesa01
36785,1953,SLN,NL,musiast01
36794,1953,SLN,NL,schoere01
36797,1953,SLN,NL,slaugen01
36898,1954,BOS,AL,kellge01
36916,1954,BOS,AL,willite01
36920,1954,BRO,NL,camparo01
36927,1954,BRO,NL,hodgegi01
36931,1954,BRO,NL,lasorto01
36939,1954,BRO,NL,reesepe01
36940,1954,BRO,NL,robinja02
36943,1954,BRO,NL,snidedu01
36949,1954,BRO,NL,willidi02
36962,1954,CHA,AL,foxne01
36970,1954,CHA,AL,kellge01
36978,1954,CHA,AL,minosmi01
36991,1954,CHN,NL,bankser01
37006,1954,CHN,NL,kinerra01
37043,1954,CIN,NL,kluszte01
37069,1954,CLE,AL,dobyla01
37072,1954,CLE,AL,fellebo01
37082,1954,CLE,AL,lemonbo01
37089,1954,CLE,AL,newhoha01
37100,1954,CLE,AL,wynnea01
37120,1954,DET,AL,kalinal01
37137,1954,ML1,NL,aaronha01
37153,1954,ML1,NL,matheed01
37164,1954,ML1,NL,spahnwa01
37182,1954,NY1,NL,irvinmo01
37190,1954,NY1,NL,mayswi01
37203,1954,NY1,NL,wilheho01
37208,1954,NYA,AL,berrayo01
37217,1954,NYA,AL,fordwh01
37226,1954,NYA,AL,mantlmi01
37234,1954,NYA,AL,rizzuph01
37240,1954,NYA,AL,slaugen01
37283,1954,PHI,NL,ashburi01
37308,1954,PHI,NL,roberro01
37372,1954,SLN,NL,musiast01
37380,1954,SLN,NL,schoere01
37393,1954,WS1,AL,killeha01
37459,1955,BAL,AL,robinbr01
37511,1955,BOS,AL,willite01
37517,1955,BRO,NL,camparo01
37524,1955,BRO,NL,hodgegi01
37528,1955,BRO,NL,koufasa01
37530,1955,BRO,NL,lasorto01
37536,1955,BRO,NL,reesepe01
37537,1955,BRO,NL,robinja02
37540,1955,BRO,NL,snidedu01
37561,1955,CHA,AL,foxne01
37570,1955,CHA,AL,kellge01
37577,1955,CHA,AL,minosmi01
37592,1955,CHN,NL,bankser01
37648,1955,CIN,NL,kluszte01
37670,1955,CLE,AL,colavro01
37673,1955,CLE,AL,dobyla01
37676,1955,CLE,AL,fellebo01
37683,1955,CLE,AL,kinerra01
37685,1955,CLE,AL,lemonbo01
37693,1955,CLE,AL,newhoha01
37708,1955,CLE,AL,wynnea01
37716,1955,DET,AL,bunniji01
37730,1955,DET,AL,kalinal01
37792,1955,KC1,AL,slaugen01
37803,1955,ML1,NL,aaronha01
37820,1955,ML1,NL,matheed01
37829,1955,ML1,NL,spahnwa01
37851,1955,NY1,NL,irvinmo01
37856,1955,NY1,NL,mayswi01
37866,1955,NY1,NL,wilheho01
37870,1955,NYA,AL,berrayo01
37879,1955,NYA,AL,fordwh01
37889,1955,NYA,AL,mantlmi01
37895,1955,NYA,AL,rizzuph01
37901,1955,NYA,AL,slaugen01
37908,1955,PHI,NL,ashburi01
37940,1955,PHI,NL,roberro01
37955,1955,PIT,NL,clemero01
37997,1955,SLN,NL,boyerke01
38015,1955,SLN,NL,musiast01
38023,1955,SLN,NL,schoere01
38047,1955,WS1,AL,killeha01
38098,1956,BAL,AL,kellge01
38112,1956,BAL,AL,robinbr01
38119,1956,BAL,AL,willidi02
38154,1956,BOS,AL,willite01
38160,1956,BRO,NL,camparo01
38165,1956,BRO,NL,drysddo01
38170,1956,BRO,NL,hodgegi01
38174,1956,BRO,NL,koufasa01
38183,1956,BRO,NL,reesepe01
38184,1956,BRO,NL,robinja02
38186,1956,BRO,NL,snidedu01
38189,1956,BRO,NL,willidi02
38192,1956,CHA,AL,aparilu01
38200,1956,CHA,AL,dobyla01
38206,1956,CHA,AL,foxne01
38213,1956,CHA,AL,kellge01
38221,1956,CHA,AL,minosmi01
38233,1956,CHN,NL,bankser01
38247,1956,CHN,NL,irvinmo01
38292,1956,CIN,NL,kluszte01
38301,1956,CIN,NL,robinfr02
38314,1956,CLE,AL,colavro01
38317,1956,CLE,AL,fellebo01
38323,1956,CLE,AL,lemonbo01
38341,1956,CLE,AL,wynnea01
38351,1956,DET,AL,bunniji01
38361,1956,DET,AL,kalinal01
38405,1956,KC1,AL,lasorto01
38420,1956,KC1,AL,slaugen01
38426,1956,ML1,NL,aaronha01
38442,1956,ML1,NL,matheed01
38454,1956,ML1,NL,spahnwa01
38478,1956,NY1,NL,mayswi01
38486,1956,NY1,NL,schoere01
38495,1956,NY1,NL,wilheho01
38500,1956,NYA,AL,berrayo01
38510,1956,NYA,AL,fordwh01
38518,1956,NYA,AL,mantlmi01
38525,1956,NYA,AL,rizzuph01
38531,1956,NYA,AL,slaugen01
38537,1956,PHI,NL,ashburi01
38564,1956,PHI,NL,roberro01
38576,1956,PIT,NL,clemero01
38596,1956,PIT,NL,mazerbi01
38619,1956,SLN,NL,boyerke01
38648,1956,SLN,NL,musiast01
38656,1956,SLN,NL,schoere01
38673,1956,WS1,AL,herzowh01
38674,1956,WS1,AL,killeha01
38714,1957,BAL,AL,kellge01
38729,1957,BAL,AL,robinbr01
38735,1957,BAL,AL,willidi02
38772,1957,BOS,AL,willite01
38776,1957,BRO,NL,camparo01
38780,1957,BRO,NL,drysddo01
38787,1957,BRO,NL,hodgegi01
38791,1957,BRO,NL,koufasa01
38801,1957,BRO,NL,reesepe01
38804,1957,BRO,NL,snidedu01
38809,1957,CHA,AL,aparilu01
38813,1957,CHA,AL,dobyla01
38818,1957,CHA,AL,foxne01
38833,1957,CHA,AL,minosmi01
38848,1957,CHN,NL,bankser01
38910,1957,CIN,NL,kluszte01
38920,1957,CIN,NL,robinfr02
38936,1957,CLE,AL,colavro01
38944,1957,CLE,AL,lemonbo01
38945,1957,CLE,AL,marisro01
38962,1957,CLE,AL,wilheho01
38963,1957,CLE,AL,willidi02
38965,1957,CLE,AL,wynnea01
38971,1957,DET,AL,bunniji01
38983,1957,DET,AL,kalinal01
39047,1957,ML1,NL,aaronha01
39067,1957,ML1,NL,matheed01
39078,1957,ML1,NL,schoere01
39080,1957,ML1,NL,spahnwa01
39104,1957,NY1,NL,mayswi01
39115,1957,NY1,NL,schoere01
39126,1957,NYA,AL,berrayo01
39134,1957,NYA,AL,fordwh01
39144,1957,NYA,AL,mantlmi01
39151,1957,NYA,AL,slaugen01
39156,1957,PHI,NL,ashburi01
39184,1957,PHI,NL,roberro01
39193,1957,PIT,NL,clemero01
39210,1957,PIT,NL,mazerbi01
39233,1957,SLN,NL,boyerke01
39260,1957,SLN,NL,musiast01
39268,1957,SLN,NL,wilheho01
39285,1957,WS1,AL,herzowh01
39288,1957,WS1,AL,killeha01
39337,1958,BAL,AL,robinbr01
39343,1958,BAL,AL,wilheho01
39344,1958,BAL,AL,willidi02
39381,1958,BOS,AL,willite01
39383,1958,CHA,AL,aparilu01
39393,1958,CHA,AL,foxne01
39422,1958,CHA,AL,wynnea01
39425,1958,CHN,NL,bankser01
39505,1958,CIN,NL,robinfr02
39519,1958,CLE,AL,colavro01
39521,1958,CLE,AL,dobyla01
39534,1958,CLE,AL,lemonbo01
39535,1958,CLE,AL,marisro01
39538,1958,CLE,AL,minosmi01
39553,1958,CLE,AL,wilheho01
39562,1958,DET,AL,bunniji01
39573,1958,DET,AL,kalinal01
39618,1958,KC1,AL,herzowh01
39626,1958,KC1,AL,marisro01
39648,1958,LAN,NL,drysddo01
39656,1958,LAN,NL,hodgegi01
39661,1958,LAN,NL,koufasa01
39673,1958,LAN,NL,reesepe01
39678,1958,LAN,NL,snidedu01
39684,1958,ML1,NL,aaronha01
39702,1958,ML1,NL,matheed01
39712,1958,ML1,NL,schoere01
39713,1958,ML1,NL,spahnwa01
39720,1958,NYA,AL,berrayo01
39727,1958,NYA,AL,fordwh01
39738,1958,NYA,AL,mantlmi01
39746,1958,NYA,AL,slaugen01
39753,1958,PHI,NL,ashburi01
39785,1958,PHI,NL,roberro01
39795,1958,PIT,NL,clemero01
39805,1958,PIT,NL,kluszte01
39808,1958,PIT,NL,mazerbi01
39834,1958,SFN,NL,cepedor01
39849,1958,SFN,NL,mayswi01
39870,1958,SLN,NL,boyerke01
39895,1958,SLN,NL,musiast01
39925,1958,WS1,AL,herzowh01
39928,1958,WS1,AL,killeha01
39977,1959,BAL,AL,robinbr01
39986,1959,BAL,AL,wilheho01
40027,1959,BOS,AL,willite01
40030,1959,CHA,AL,aparilu01
40037,1959,CHA,AL,dobyla01
40041,1959,CHA,AL,foxne01
40045,1959,CHA,AL,kluszte01
40069,1959,CHA,AL,wynnea01
40074,1959,CHN,NL,bankser01
40108,1959,CHN,NL,willibi01
40116,1959,CIN,NL,cuellmi01
40141,1959,CIN,NL,robinfr02
40155,1959,CLE,AL,colavro01
40173,1959,CLE,AL,minosmi01
40195,1959,DET,AL,bunniji01
40200,1959,DET,AL,dobyla01
40205,1959,DET,AL,kalinal01
40243,1959,KC1,AL,herzowh01
40253,1959,KC1,AL,marisro01
40268,1959,KC1,AL,willidi02
40276,1959,LAN,NL,drysddo01
40285,1959,LAN,NL,hodgegi01
40289,1959,LAN,NL,koufasa01
40302,1959,LAN,NL,snidedu01
40307,1959,ML1,NL,aaronha01
40324,1959,ML1,NL,matheed01
40335,1959,ML1,NL,schoere01
40336,1959,ML1,NL,slaugen01
40337,1959,ML1,NL,spahnwa01
40345,1959,NYA,AL,berrayo01
40355,1959,NYA,AL,fordwh01
40367,1959,NYA,AL,mantlmi01
40375,1959,NYA,AL,slaugen01
40382,1959,PHI,NL,andersp01
40383,1959,PHI,NL,ashburi01
40409,1959,PHI,NL,roberro01
40422,1959,PIT,NL,clemero01
40437,1959,PIT,NL,kluszte01
40440,1959,PIT,NL,mazerbi01
40461,1959,SFN,NL,cepedor01
40469,1959,SFN,NL,mayswi01
40472,1959,SFN,NL,mccovwi01
40492,1959,SLN,NL,boyerke01
40506,1959,SLN,NL,gibsobo01
40523,1959,SLN,NL,musiast01
40551,1959,WS1,AL,kaatji01
40553,1959,WS1,AL,killeha01
40608,1960,BAL,AL,robinbr01
40617,1960,BAL,AL,wilheho01
40657,1960,BOS,AL,willite01
40661,1960,CHA,AL,aparilu01
40669,1960,CHA,AL,foxne01
40677,1960,CHA,AL,kluszte01
40684,1960,CHA,AL,minosmi01
40699,1960,CHA,AL,wynnea01
40702,1960,CHN,NL,ashburi01
40704,1960,CHN,NL,bankser01
40734,1960,CHN,NL,santoro01
40744,1960,CHN,NL,willibi01
40783,1960,CIN,NL,robinfr02
40839,1960,DET,AL,bunniji01
40844,1960,DET,AL,colavro01
40852,1960,DET,AL,kalinal01
40887,1960,KC1,AL,herzowh01
40909,1960,KC1,AL,willidi02
40917,1960,LAN,NL,drysddo01
40923,1960,LAN,NL,hodgegi01
40925,1960,LAN,NL,koufasa01
40944,1960,LAN,NL,snidedu01
40947,1960,ML1,NL,aaronha01
40969,1960,ML1,NL,matheed01
40977,1960,ML1,NL,schoere01
40978,1960,ML1,NL,spahnwa01
40981,1960,ML1,NL,torrejo01
40984,1960,NYA,AL,berrayo01
40993,1960,NYA,AL,fordwh01
41007,1960,NYA,AL,mantlmi01
41008,1960,NYA,AL,marisro01
41051,1960,PHI,NL,roberro01
41068,1960,PIT,NL,clemero01
41083,1960,PIT,NL,mazerbi01
41105,1960,SFN,NL,cepedor01
41116,1960,SFN,NL,maricju01
41118,1960,SFN,NL,mayswi01
41120,1960,SFN,NL,mccovwi01
41133,1960,SLN,NL,boyerke01
41146,1960,SLN,NL,gibsobo01
41164,1960,SLN,NL,musiast01
41193,1960,WS1,AL,kaatji01
41195,1960,WS1,AL,killeha01
41230,1961,BAL,AL,herzowh01
41240,1961,BAL,AL,robinbr01
41248,1961,BAL,AL,wilheho01
41249,1961,BAL,AL,willidi02
41282,1961,BOS,AL,yastrca01
41283,1961,CHA,AL,aparilu01
41291,1961,CHA,AL,foxne01
41307,1961,CHA,AL,minosmi01
41321,1961,CHA,AL,wynnea01
41324,1961,CHN,NL,ashburi01
41325,1961,CHN,NL,bankser01
41330,1961,CHN,NL,brocklo01
41349,1961,CHN,NL,santoro01
41356,1961,CHN,NL,willibi01
41392,1961,CIN,NL,robinfr02
41439,1961,DET,AL,bunniji01
41443,1961,DET,AL,colavro01
41455,1961,DET,AL,kalinal01
41551,1961,LAA,AL,kluszte01
41578,1961,LAN,NL,drysddo01
41584,1961,LAN,NL,hodgegi01
41586,1961,LAN,NL,koufasa01
41600,1961,LAN,NL,snidedu01
41622,1961,MIN,AL,kaatji01
41623,1961,MIN,AL,killeha01
41648,1961,ML1,NL,aaronha01
41670,1961,ML1,NL,matheed01
41681,1961,ML1,NL,spahnwa01
41685,1961,ML1,NL,torrejo01
41689,1961,NYA,AL,berrayo01
41700,1961,NYA,AL,fordwh01
41710,1961,NYA,AL,mantlmi01
41711,1961,NYA,AL,marisro01
41750,1961,PHI,NL,roberro01
41767,1961,PIT,NL,clemero01
41783,1961,PIT,NL,mazerbi01
41807,1961,SFN,NL,cepedor01
41819,1961,SFN,NL,maricju01
41821,1961,SFN,NL,mayswi01
41823,1961,SFN,NL,mccovwi01
41833,1961,SLN,NL,boyerke01
41842,1961,SLN,NL,gibsobo01
41855,1961,SLN,NL,musiast01
41862,1961,SLN,NL,schoere01
41924,1962,BAL,AL,herzowh01
41939,1962,BAL,AL,roberro01
41940,1962,BAL,AL,robinbr01
41953,1962,BAL,AL,wilheho01
41954,1962,BAL,AL,willidi02
41987,1962,BOS,AL,yastrca01
41988,1962,CHA,AL,aparilu01
42000,1962,CHA,AL,foxne01
42026,1962,CHA,AL,wynnea01
42031,1962,CHN,NL,bankser01
42035,1962,CHN,NL,brocklo01
42059,1962,CHN,NL,santoro01
42070,1962,CHN,NL,willibi01
42102,1962,CIN,NL,robinfr02
42156,1962,DET,AL,bunniji01
42159,1962,DET,AL,colavro01
42171,1962,DET,AL,kalinal01
42322,1962,LAN,NL,drysddo01
42328,1962,LAN,NL,koufasa01
42341,1962,LAN,NL,snidedu01
42358,1962,MIN,AL,kaatji01
42359,1962,MIN,AL,killeha01
42369,1962,MIN,AL,olivato01
42383,1962,ML1,NL,aaronha01
42405,1962,ML1,NL,matheed01
42415,1962,ML1,NL,spahnwa01
42417,1962,ML1,NL,torrejo01
42421,1962,NYA,AL,berrayo01
42433,1962,NYA,AL,fordwh01
42441,1962,NYA,AL,mantlmi01
42442,1962,NYA,AL,marisro01
42454,1962,NYN,NL,ashburi01
42473,1962,NYN,NL,hodgegi01
42536,1962,PIT,NL,clemero01
42552,1962,PIT,NL,mazerbi01
42563,1962,PIT,NL,stargwi01
42575,1962,SFN,NL,cepedor01
42584,1962,SFN,NL,maricju01
42585,1962,SFN,NL,mayswi01
42587,1962,SFN,NL,mccovwi01
42594,1962,SFN,NL,perryga01
42602,1962,SLN,NL,boyerke01
42610,1962,SLN,NL,gibsobo01
42621,1962,SLN,NL,minosmi01
42622,1962,SLN,NL,musiast01
42627,1962,SLN,NL,schoere01
42674,1963,BAL,AL,aparilu01
42698,1963,BAL,AL,roberro01
42699,1963,BAL,AL,robinbr01
42734,1963,BOS,AL,willidi02
42737,1963,BOS,AL,yastrca01
42749,1963,CHA,AL,foxne01
42776,1963,CHA,AL,wilheho01
42780,1963,CHN,NL,bankser01
42786,1963,CHN,NL,brocklo01
42806,1963,CHN,NL,santoro01
42813,1963,CHN,NL,willibi01
42840,1963,CIN,NL,robinfr02
42889,1963,CLE,AL,wynnea01
42894,1963,DET,AL,bunniji01
42896,1963,DET,AL,colavro01
42907,1963,DET,AL,herzowh01
42909,1963,DET,AL,kalinal01
42913,1963,DET,AL,lolicmi01
42957,1963,HOU,NL,morgajo02
42996,1963,KC1,AL,larusto01
43061,1963,LAN,NL,drysddo01
43068,1963,LAN,NL,koufasa01
43103,1963,MIN,AL,kaatji01
43104,1963,MIN,AL,killeha01
43110,1963,MIN,AL,olivato01
43130,1963,ML1,NL,aaronha01
43149,1963,ML1,NL,matheed01
43161,1963,ML1,NL,spahnwa01
43164,1963,ML1,NL,torrejo01
43168,1963,NYA,AL,berrayo01
43176,1963,NYA,AL,fordwh01
43186,1963,NYA,AL,mantlmi01
43187,1963,NYA,AL,marisro01
43215,1963,NYN,NL,hodgegi01
43231,1963,NYN,NL,snidedu01
43278,1963,PIT,NL,clemero01
43290,1963,PIT,NL,mazerbi01
43301,1963,PIT,NL,stargwi01
43313,1963,SFN,NL,cepedor01
43329,1963,SFN,NL,maricju01
43330,1963,SFN,NL,mayswi01
43331,1963,SFN,NL,mccovwi01
43334,1963,SFN,NL,perryga01
43344,1963,SLN,NL,boyerke01
43355,1963,SLN,NL,gibsobo01
43366,1963,SLN,NL,musiast01
43372,1963,SLN,NL,schoere01
43408,1963,WS2,AL,minosmi01
43426,1964,BAL,AL,aparilu01
43452,1964,BAL,AL,roberro01
43453,1964,BAL,AL,robinbr01
43490,1964,BOS,AL,willidi02
43493,1964,BOS,AL,yastrca01
43517,1964,CHA,AL,minosmi01
43530,1964,CHA,AL,wilheho01
43532,1964,CHN,NL,bankser01
43535,1964,CHN,NL,brocklo01
43563,1964,CHN,NL,santoro01
43573,1964,CHN,NL,willibi01
43595,1964,CIN,NL,perezto01
43599,1964,CIN,NL,robinfr02
43658,1964,DET,AL,kalinal01
43661,1964,DET,AL,lolicmi01
43694,1964,HOU,NL,foxne01
43708,1964,HOU,NL,morgajo02
43728,1964,KC1,AL,campabe01
43732,1964,KC1,AL,colavro01
43810,1964,LAN,NL,drysddo01
43815,1964,LAN,NL,koufasa01
43855,1964,MIN,AL,kaatji01
43856,1964,MIN,AL,killeha01
43864,1964,MIN,AL,olivato01
43882,1964,ML1,NL,aaronha01
43906,1964,ML1,NL,matheed01
43910,1964,ML1,NL,niekrph01
43919,1964,ML1,NL,spahnwa01
43921,1964,ML1,NL,torrejo01
43930,1964,NYA,AL,fordwh01
43940,1964,NYA,AL,mantlmi01
43941,1964,NYA,AL,marisro01
44004,1964,PHI,NL,bunniji01
44043,1964,PIT,NL,clemero01
44057,1964,PIT,NL,mazerbi01
44066,1964,PIT,NL,stargwi01
44075,1964,SFN,NL,cepedor01
44091,1964,SFN,NL,maricju01
44092,1964,SFN,NL,mayswi01
44093,1964,SFN,NL,mccovwi01
44097,1964,SFN,NL,perryga01
44103,1964,SFN,NL,snidedu01
44105,1964,SLN,NL,boyerke01
44106,1964,SLN,NL,brocklo01
44112,1964,SLN,NL,cuellmi01
44117,1964,SLN,NL,gibsobo01
44180,1965,BAL,AL,aparilu01
44203,1965,BAL,AL,palmeji01
44206,1965,BAL,AL,roberro01
44207,1965,BAL,AL,robinbr01
44242,1965,BOS,AL,yastrca01
44317,1965,CHA,AL,wilheho01
44323,1965,CHN,NL,bankser01
44354,1965,CHN,NL,santoro01
44357,1965,CHN,NL,willibi01
44378,1965,CIN,NL,mayle01
44384,1965,CIN,NL,perezto01
44387,1965,CIN,NL,robinfr02
44401,1965,CLE,AL,colavro01
44443,1965,DET,AL,kalinal01
44444,1965,DET,AL,lolicmi01
44478,1965,HOU,NL,cuellmi01
44481,1965,HOU,NL,foxne01
44499,1965,HOU,NL,morgajo02
44505,1965,HOU,NL,roberro01
44521,1965,KC1,AL,campabe01
44534,1965,KC1,AL,hunteca01
44546,1965,KC1,AL,paigesa01
44565,1965,LAN,NL,drysddo01
44573,1965,LAN,NL,koufasa01
44602,1965,MIN,AL,kaatji01
44603,1965,MIN,AL,killeha01
44612,1965,MIN,AL,olivato01
44629,1965,ML1,NL,aaronha01
44653,1965,ML1,NL,matheed01
44656,1965,ML1,NL,niekrph01
44664,1965,ML1,NL,torrejo01
44678,1965,NYA,AL,fordwh01
44688,1965,NYA,AL,mantlmi01
44689,1965,NYA,AL,marisro01
44707,1965,NYN,NL,berrayo01
44743,1965,NYN,NL,spahnwa01
44754,1965,PHI,NL,bunniji01
44767,1965,PHI,NL,jenkife01
44787,1965,PIT,NL,clemero01
44797,1965,PIT,NL,mazerbi01
44809,1965,PIT,NL,stargwi01
44823,1965,SFN,NL,cepedor01
44842,1965,SFN,NL,maricju01
44843,1965,SFN,NL,mayswi01
44844,1965,SFN,NL,mccovwi01
44847,1965,SFN,NL,perryga01
44854,1965,SFN,NL,spahnwa01
44856,1965,SLN,NL,boyerke01
44858,1965,SLN,NL,brocklo01
44860,1965,SLN,NL,carltst01
44866,1965,SLN,NL,gibsobo01
44930,1966,ATL,NL,aaronha01
44955,1966,ATL,NL,matheed01
44958,1966,ATL,NL,niekrph01
44969,1966,ATL,NL,torrejo01
44975,1966,BAL,AL,aparilu01
44999,1966,BAL,AL,palmeji01
45002,1966,BAL,AL,robinbr01
45003,1966,BAL,AL,robinfr02
45047,1966,BOS,AL,yastrca01
45126,1966,CHA,AL,wilheho01
45130,1966,CHN,NL,bankser01
45155,1966,CHN,NL,jenkife01
45168,1966,CHN,NL,roberro01
45169,1966,CHN,NL,santoro01
45175,1966,CHN,NL,willibi01
45190,1966,CIN,NL,mayle01
45198,1966,CIN,NL,perezto01
